"","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2578790","LRP1B",-0.434399999999999,4.8576,-3.07512527406036,0.00337701623220318,0.0100845274961659,-2.60604162106426
"3631517","THAP10",0.198000000000001,6.6642,3.07503479742035,0.00337787861485008,0.0100855239406605,-2.60627857338695
"3721548","CNP",0.2072,8.6172,3.07460480962608,0.00338197988729817,0.0100961890970422,-2.60740461771558
"2758076","NOP14",0.294800000000001,8.1006,3.07388589391611,0.00338884741331225,0.010115107691495,-2.60928706061297
"2775562","HNRNPDL",-0.238000000000001,8.7314,-3.07345025129921,0.00339301529737299,0.0101259636753265,-2.61042762125594
"3590108","GCHFR",0.2916,7.0926,3.07218150653432,0.00340518102910047,0.0101606809496513,-2.61374870522319
"2512752","TBR1",-0.139600000000002,6.153,-3.07200579630796,0.00340686909728011,0.0101641280731491,-2.61420857275073
"2540317","PDIA6",0.353599999999998,9.7336,3.07144789364464,0.00341223413122857,0.0101785423435991,-2.61566859217348
"2533999","ACKR3",-0.365999999999998,5.663,-3.07045785745461,0.00342177424433953,0.0102054042346812,-2.61825904878882
"2672298","PRSS46P",-0.156399999999998,7.1718,-3.07039749881585,0.00342235667535533,0.0102055457150349,-2.61841696030971
"3226789","DOLK",0.212400000000001,7.2214,3.07019704809724,0.00342429159226701,0.010209719664596,-2.61894136837519
"3212420","SLC28A3",-1.1204,7.3238,-3.06990801034122,0.00342708342966738,0.0102164468673754,-2.61969749165051
"2669488","PLCD1",-0.238,8.019,-3.06958004854706,0.00343025382026922,0.01022430029304,-2.62055538121721
"2792647","SPOCK3",-0.164399999999999,5.1618,-3.06910931101049,0.0034348092204825,0.0102362788142359,-2.62178663691368
"3770361","CD300LF",0.291599999999999,6.5914,3.0689670856862,0.00343618667166705,0.0102387842781507,-2.62215861438812
"3453732","TUBA1B",0.595199999999999,2.7784,3.06873360152721,0.00343844908632861,0.0102437772900447,-2.62276924548016
"2674653","GMPPB",0.150800000000002,7.5458,3.06865999363937,0.00343916262131066,0.0102437772900447,-2.62296174557996
"3784999","KIAA1328",-0.273599999999997,7.2184,-3.06751493748714,0.00345028036758458,0.0102743597084052,-2.62595590060316
"3017354","LHFPL3",-0.1628,6.4702,-3.06744849459979,0.00345092651710356,0.0102746799188805,-2.62612961556292
"3101622","RRS1",0.332400000000002,7.5246,3.06687771476886,0.00345648195818946,0.0102896145184804,-2.62762181343959
"2336585","SCP2",-0.398400000000001,8.582,-3.06587988320944,0.00346621405721189,0.0103169760267396,-2.63023000140793
"3602039","PPCDC",0.167999999999999,6.6816,3.06464521301258,0.00347829163713562,0.0103513090904835,-2.63345644577789
"3201255","IFNA5",-0.336399999999999,3.8298,-3.06451060466307,0.00347961076063131,0.0103536195398226,-2.63380815088615
"3351200","TMPRSS4",0.604000000000001,5.4768,3.06433582781712,0.00348132422325173,0.0103571024458437,-2.63426479255242
"2638886","FAM162A",0.238800000000002,6.8342,3.06419082668114,0.00348274637312785,0.0103597177317616,-2.63464362528607
"2423017","EVI5",-0.278399999999999,7.0224,-3.0638506680103,0.00348608473564689,0.010368031246835,-2.63553228205135
"2950714","CUTA",0.293199999999999,10.2022,3.06359892109973,0.00348855734330227,0.0103737677133023,-2.63618992152575
"2527786","CTDSP1",-0.220799999999999,9.2076,-3.06348523508427,0.00348967448291782,0.0103754438813077,-2.63648689181192
"3830961","APLP1",0.3764,6.6962,3.06250862138154,0.00349928502538065,0.0103995086247934,-2.63903768782411
"3505937","CPAP",0.265599999999999,6.0512,3.06249447065299,0.00349942446020898,0.0103995086247934,-2.6390746437008
"2363389","NIT1",0.281999999999998,8.0978,3.06240834825126,0.00350027318332432,0.0103995086247934,-2.63929955742781
"2514658","UBR3",-0.273599999999998,8.628,-3.0622890735501,0.00350144893572286,0.0104007536433898,-2.63961104316881
"2329920","TFAP2E",-0.130799999999999,7.6262,-3.06189298971081,0.00350535599343562,0.0104107381178231,-2.64064535590551
"2919927","MTRES1",-0.343200000000001,5.2296,-3.06161136382839,0.00350813649641437,0.0104173741914073,-2.64138072322258
"3807809","CXXC1",0.209199999999998,7.843,3.06102152700773,0.00351396667325429,0.0104330627640465,-2.64292072494042
"2614142","NR1D2",-0.422000000000001,8.2554,-3.06079143460678,0.00351624345580265,0.0104381979711938,-2.64352141669174
"3445741","MGP",-0.76,11.3128,-3.06070435505187,0.00351710547524999,0.0104391324172816,-2.6437487432324
"2420467","CTBS",0.242000000000003,8.2578,3.06006901191182,0.00352340086812442,0.0104561908774645,-2.64540721121453
"3743842","SOX15",0.212800000000001,6.8036,3.05897414881121,0.00353427425407323,0.0104868277602583,-2.6482646322741
"2527939","BCS1L",0.277999999999998,7.595,3.05889086522634,0.00353510265111385,0.0104876544591987,-2.64848196062868
"3590498","TYRO3",-0.546400000000001,7.084,-3.0578703830296,0.00354526786003597,0.0105161762864323,-2.65114457688103
"2771342","EPHA5",-0.210400000000001,4.9516,-3.05733869071575,0.00355057498446245,0.010530281157277,-2.65253161308353
"3130757","POFUT3",-0.295999999999999,7.2344,-3.0569630861296,0.00355432859153148,0.0105397749435807,-2.65351136025168
"3132333","TM2D2",0.35,6.8698,3.05689678473594,0.00355499156073061,0.0105401024265616,-2.653684295776
"3863021","TGFB1",0.432400000000003,8.2718,3.05682643964029,0.00355569509083198,0.0105405500470413,-2.6538677757672
"2535761","GPC1",0.2004,8.123,3.05635605038443,0.00356040286452854,0.0105527287140985,-2.65509460997454
"2975741","MAP7",0.4116,8.0594,3.05630543657416,0.00356090976791006,0.0105527287140985,-2.65522660940985
"3191273","GPR107",0.306800000000004,9.0446,3.05624550329854,0.0035615100942476,0.0105528683687274,-2.65538291181324
"3710406","SHISA6",-0.2372,6.3626,-3.05509513624362,0.00357305121922841,0.0105854208818141,-2.65838259199446
"4009849","ALAS2",-0.402,6.1514,-3.0539639498887,0.00358443405398147,0.0106174944120731,-2.66133149962376
"3839619","SIGLEC9",0.282799999999999,7.2002,3.0534729388291,0.00358938553114749,0.0106305105406256,-2.66261129035422
"3442137","LPAR5",0.281599999999999,7.7588,3.05318728890811,0.00359226904156807,0.0106373989812096,-2.66335575452627
"2923257","BRD7P3",0.3652,3.2238,3.05190555101855,0.00360523434237968,0.010673786955894,-2.6666956449202
"3101153","BHLHE22",-0.136800000000001,6.4744,-3.0518619250146,0.00360567640720176,0.010673786955894,-2.66680930646267
"3930781","SETD4",0.276799999999998,7.062,3.04931590915043,0.0036315634121693,0.0107487515361585,-2.67344066270843
"2868904","ST8SIA4",0.410399999999998,6.9844,3.04907222130011,0.00363405024784487,0.0107529529344207,-2.67407517258468
"2991395","HDAC9",-0.281599999999997,6.568,-3.04906634129432,0.00363411027302424,0.0107529529344207,-2.67409048240253
"3006133","STAG3L4",0.356799999999998,7.2756,3.04871371821264,0.00363771167143433,0.0107619398021528,-2.67500857275358
"2488785","ALMS1",0.258,7.7622,3.04824227438384,0.00364253182536489,0.010774528934821,-2.67623591085543
"2679864","PSMD6",0.216799999999999,7.1324,3.04786934478937,0.00364634898084155,0.0107841477765168,-2.67720668830561
"3634682","CHRNB4",0.2836,6.1818,3.04667117539402,0.00365863831060114,0.0108171395556459,-2.68032510347947
"3623552","ATP8B4",-0.471200000000001,6.5164,-3.04649737286726,0.00366042417685031,0.0108207425379818,-2.68077738040351
"3274173","PITRM1",0.2684,8.9322,3.04544680817327,0.00367123638631389,0.010851023443651,-2.68351082954897
"3000073","PPIA",0.230799999999998,7.2382,3.0453039393359,0.00367270907168621,0.0108536945393472,-2.68388250772633
"2399620","EMC1",0.232799999999999,8.054,3.04427447921479,0.00368333705623648,0.0108834166178388,-2.68656032814919
"3554104","KIF26A",-0.155200000000001,6.5508,-3.04380173890522,0.00368822719058875,0.0108956411252362,-2.68778980593103
"2719617","BST1",-0.322799999999998,7.3398,-3.04376411840626,0.00368861660656193,0.0108956411252362,-2.68788764166244
"3774385","SIRT7",0.2316,8.4502,3.04278798326364,0.00369873420418449,0.0109230526649155,-2.69042588358703
"3428671","CHPT1",-0.561999999999999,9.2118,-3.04275835176684,0.00369904173911481,0.0109230526649155,-2.69050292551738
"3617312","SLC12A6",-0.2896,7.772,-3.04265601985439,0.00370010399023244,0.0109244983311676,-2.69076898464377
"3771120","MRPL38",0.194000000000001,7.3662,3.04254263517244,0.00370128130743367,0.0109262832281963,-2.69106377334739
"3023246","IRF5",0.2392,6.8952,3.04240218124488,0.00370274018122175,0.0109288986069915,-2.69142892884416
"3746574","PMP22",-0.498399999999998,11.1636,-3.04143813933633,0.00371276807082637,0.0109568013179276,-2.69393495432067
"3619721","RHOV",0.2168,7.3052,3.04027598949312,0.00372489044722043,0.0109891757146887,-2.6969552325538
"3432225","ERP29",0.2484,8.8654,3.03979529091759,0.00372991543013196,0.011002298862718,-2.69820427352903
"4007617","PIM2",0.584400000000001,8.127,3.03910837545965,0.00373710711050532,0.0110218081694495,-2.69998890918173
"3464747","KITLG",0.653599999999997,6.9068,3.03893554544951,0.00373891860083192,0.0110254461631581,-2.7004378850768
"2622006","KLHDC8B",-0.349199999999999,7.7022,-3.03766002455783,0.00375231319894873,0.011063234402341,-2.70375087397449
"2813481","CDK7",0.252399999999999,6.5642,3.03596395174692,0.00377019367650394,0.0111142349826903,-2.70815470026209
"3354535","PKNOX2",-0.1684,6.333,-3.0351818667043,0.0037784654618169,0.0111356501530077,-2.71018479928046
"2521479","HSPE1-MOB4",0.3252,7.1062,3.03402560576222,0.00379072585809889,0.0111695839464156,-2.7131855039757
"3600212","LRRC49",-0.407199999999999,6.8664,-3.03381556671326,0.00379295699434685,0.0111744320655074,-2.71373050819028
"3855011","ELL",0.167199999999998,7.7568,3.03287340464568,0.00380298021676663,0.0112005018704709,-2.71617488646411
"3579501","SLC25A29",0.330799999999998,8.7474,3.03270609616855,0.0038047627220007,0.011204021871702,-2.71660890255132
"2586744","METTL8",0.240800000000001,7.5876,3.03241372194294,0.00380787955449527,0.0112097392564123,-2.71736731282177
"2953536","TREML2",-0.1688,5.8296,-3.03232332434545,0.00380884371424838,0.0112108475070208,-2.71760179133694
"4015661","TAF7L",0.206399999999999,3.9964,3.03175641841731,0.00381489540923663,0.0112234646555518,-2.71907215449195
"3743306","CLEC10A",-0.376000000000001,6.1372,-3.02998435205749,0.00383387018079818,0.0112770134283987,-2.72366707180238
"3587073","KLF13",-0.1416,5.9964,-3.0299462483808,0.00383427915163524,0.0112770134283987,-2.72376585313122
"2962683","UBE3D",-0.180800000000001,6.7016,-3.02984070426629,0.00383541218094768,0.0112786068697022,-2.72403946496551
"2596689","METTL21A",0.210399999999999,6.8084,3.02957612292905,0.00383825387132797,0.0112852236204458,-2.72472533480833
"3472225","DDX54",0.169600000000001,8.4232,3.02887955712432,0.00384574463547816,0.0113055054193838,-2.72653083264924
"3901665","APMAP",0.3932,8.335,3.02840929462233,0.00385080949623007,0.0113186505316001,-2.72774959007742
"3944404","APOL1",0.520799999999999,7.3568,3.02832710072439,0.0038516953880538,0.011319510279235,-2.72796259472675
"3755580","CACNB1",0.273999999999998,7.6046,3.02703194527306,0.00386567985493788,0.0113571090270745,-2.73131844844678
"3695648","ZDHHC1",-0.199999999999999,8.1612,-3.02667588553917,0.00386953272962263,0.0113666779104221,-2.73224085414487
"3579546","WARS1",0.616400000000002,9.0114,3.02660206036323,0.00387033203128903,0.0113672754163002,-2.73243209569142
"3444195","MAGOHB",0.3368,8.496,3.02654279331745,0.00387097382449557,0.0113674102025981,-2.7325856225712
"3821805","WDR83",0.1556,7.5018,3.02600348540846,0.00387681847688798,0.0113820899369601,-2.73398256397021
"3822875","ZNF333",-0.1464,6.8804,-3.02593989546008,0.00387750816509334,0.0113820899369601,-2.73414726636246
"2902531","APOM",-0.137600000000001,6.1704,-3.02584412529524,0.00387854709220263,0.0113820899369601,-2.7343953132309
"3397951","LOC399975",0.238800000000001,6.259,3.02582431698631,0.00387876200777814,0.0113820899369601,-2.73444661651529
"3770632","SUMO2",-0.657600000000001,7.9948,-3.02580642824005,0.00387895610611123,0.0113820899369601,-2.73449294795527
"2330687","ZC3H12A",0.392399999999999,7.8346,3.02508469589622,0.00388679470073035,0.0114033367750126,-2.73636205980944
"2361342","SEMA4A",0.268399999999998,8.229,3.02487567111676,0.00388906764265898,0.0114082507075754,-2.73690332564378
"3667281","SF3B3",0.3604,9.6038,3.02428341267428,0.00389551463077839,0.0114254054576766,-2.73843682728468
"2427688","LRIF1",0.583599999999998,6.575,3.02376774592258,0.00390113602181958,0.011439352314628,-2.73977184488964
"3224437","ZBTB6",0.2264,7.1388,3.02373720576318,0.00390146918426137,0.011439352314628,-2.73985090583084
"2812273","PPWD1",-0.305999999999996,8.223,-3.02317703972497,0.00390758475352058,0.0114529174400952,-2.74130093939021
"2351572","CD53",0.5688,9.5784,3.02309362382734,0.00390849620644029,0.0114529174400952,-2.74151685203034
"3444309","TAS2R9",-0.388800000000001,5.0172,-3.02309353315729,0.0039084971972646,0.0114529174400952,-2.74151708671728
"3335643","MUS81",0.1464,7.9232,3.0226044020151,0.00391384574460044,0.0114660316556605,-2.7427830643651
"3752271","EVI2A",0.578400000000001,6.1836,3.02257433155392,0.00391417478201203,0.0114660316556605,-2.74286088861738
"3326950","LDLRAD3",0.6012,9.4274,3.02246050654838,0.00391542051378649,0.0114679198097637,-2.74315547005794
"3048778","TMED4",0.327199999999998,10.6884,3.02222981511011,0.00391794640051528,0.0114735562689944,-2.74375248062576
"3858285","TSHZ3",-0.505999999999999,7.0982,-3.02216846047676,0.0039186184410933,0.0114737629136294,-2.74391125607856
"3990727","RAB33A",0.1924,6.2958,3.02073252031405,0.00393437764834578,0.0115181381245924,-2.74762658897027
"3396916","SRPRA",0.293199999999997,9.8314,3.02037826904201,0.00393827459895372,0.0115277775432931,-2.74854298578869
"3959953","TMPRSS6",0.214,6.6682,3.02008672621366,0.00394148443008714,0.0115354030359531,-2.7492971090099
"3125915","MTUS1",-0.388800000000003,8.2388,-3.01992835919954,0.00394322904568718,0.0115387386524818,-2.74970673003596
"2900372","ZSCAN9",0.195599999999999,6.831,3.0196320703584,0.00394649498575902,0.0115465242865551,-2.75047304998152
"3201784","ELAVL2",0.5328,4.4164,3.0195324989591,0.0039475931114273,0.0115479659858284,-2.7507305692301
"3367096","LGR4",-0.518399999999998,7.7064,-3.01867735983742,0.00395703580166778,0.0115738140068406,-2.75294195353968
"2694675","H1-10",0.2004,7.8906,3.01858574316062,0.0039580487103758,0.0115750018701715,-2.75317884790531
"3192653","GTF3C5",0.230799999999998,7.839,3.01842853585477,0.00395978735006629,0.011578311387165,-2.75358532913977
"2682568","SHQ1",0.298399999999997,7.4632,3.01795266444419,0.00396505461863515,0.0115919359241508,-2.75481567095083
"3922100","MX1",0.781600000000001,8.4576,3.01775770401177,0.00396721446393794,0.011596473048434,-2.75531969255355
"3458614","DCTN2",0.235600000000003,8.911,3.01759929581005,0.00396897017952794,0.0115998276612035,-2.75572920083366
"2724094","FAM114A1",0.329600000000001,8.7296,3.0172267349137,0.00397310231729679,0.011610125582836,-2.75669226621589
"2478928","MTA3",0.2944,8.3988,3.01658958589603,0.0039801783678768,0.0116278711712995,-2.75833909737414
"2412529","NRDC",0.258000000000003,9.2594,3.01657017312805,0.00398039414702167,0.0116278711712995,-2.7583892695242
"2956052","TNFRSF21",-0.489199999999999,8.073,-3.01629393504474,0.00398346580693267,0.011634190709167,-2.75910318044305
"3723071","DBF4B",0.122000000000002,6.6734,3.01626594293567,0.00398377719187876,0.011634190709167,-2.75917552084004
"3564210","PYGL",-0.706399999999999,8.32,-3.01582336609776,0.00398870345241512,0.0116467942841376,-2.7603192163718
"3609592","MCTP2",-0.655599999999998,6.4366,-3.0157576474289,0.0039894354429716,0.0116471488384032,-2.76048903490633
"3082990","MYOM2",-0.219999999999999,5.9736,-3.01518129697959,0.00399586035555919,0.0116641212154012,-2.76197822747467
"2356721","CHD1L",0.2748,7.243,3.01495982467423,0.0039983318067218,0.0116695498079904,-2.76255042206612
"3467315","IKBIP",0.286000000000002,5.663,3.01477796105054,0.00400036232527336,0.0116736900285933,-2.76302026206443
"3642200","PCSK6",0.753999999999998,7.8482,3.01400666033395,0.00400898466058497,0.0116970620044844,-2.76501267884362
"2832533","PCDHGC3",-0.318399999999999,7.0908,-3.01378315308853,0.00401148648159501,0.0117025716658367,-2.76558997448094
"3309629","TIAL1",0.25,8.4946,3.01322258299132,0.00401776762468898,0.0117191032429002,-2.76703773705433
"3161167","RIC1",0.297200000000002,8.1726,3.01098687180362,0.00404291012536752,0.0117906365313424,-2.77280995947216
"2647154","GYG1",0.32,7.594,3.01048578004906,0.00404856546643429,0.0118053247994039,-2.77410328376586
"3026495","AKR1D1",-0.3052,4.1282,-3.01039258675141,0.004049618064477,0.0118065893623664,-2.77434380036547
"3740838","SMG6",-0.2196,7.7646,-3.01028092680781,0.0040508795760035,0.0118084625293158,-2.77463196952855
"2341645","ANKRD13C-DT",0.396800000000002,8.0468,3.01021154252622,0.00405166365058783,0.0118089435903153,-2.77481103098641
"2711644","ATP13A3",0.3668,8.7058,3.01013204500068,0.00405256218383234,0.0118097580535878,-2.77501618837524
"2371139","LAMC2",-0.555199999999997,7.4392,-3.00981932191132,0.00405609859264678,0.0118174658015083,-2.77582318891245
"3562721","FKBP3",0.235599999999999,5.819,3.00978860450946,0.00405644611387484,0.0118174658015083,-2.7759024538506
"3892561","LOC105369209",0.236400000000001,5.9198,3.00720995690379,0.00408571902981619,0.0119009278077223,-2.78255453690047
"2897899","SOX4",0.214800000000002,8.2562,3.00689230959593,0.00408933859702412,0.0119096523781423,-2.78337369054534
"3185618","C9orf43",0.2772,5.111,3.00574280093052,0.00410246221252434,0.0119442260632043,-2.78633755741243
"3249788","CCAR1",0.226000000000003,9.149,3.00373268461662,0.00412550573999782,0.01200483593094,-2.79151849910935
"2601021","FARSB",0.326800000000002,9.1842,3.00369864640324,0.00412589698548755,0.01200483593094,-2.79160620956868
"3069955","TSPAN12",-0.332800000000001,6.5868,-3.00367995702822,0.00412611182153908,0.01200483593094,-2.79165436849021
"2402838","GPN2",0.125199999999998,7.7898,3.00365259601641,0.00412642635768368,0.01200483593094,-2.79172487217394
"3843275","ZNF749",0.3584,5.3528,3.00309290867423,0.00413286531645988,0.0120217350986259,-2.79316697284334
"3328349","ACCS",-0.206000000000001,7.4466,-3.00218726848737,0.00414330419404703,0.0120484254276892,-2.79550006539912
"3829964","ZNF30",0.312,4.1292,3.00210534153143,0.00414424974021318,0.0120493382173917,-2.79571109984069
"3711262","HS3ST3B1",0.352000000000001,6.5004,3.00174440046511,0.00414841788111821,0.0120596189424278,-2.79664079484512
"2389996","VN1R5",-0.1736,3.0188,-3.00116578059011,0.00415510794322452,0.0120772267446215,-2.79813101414689
"3377789","RELA",0.329999999999998,9.9014,3.00093730036945,0.00415775242879592,0.0120830721102546,-2.79871940342611
"3046708","TRGV3",0.5968,5.5512,3.00028913811029,0.0041652629732451,0.0121012202302709,-2.80038840085369
"3244539","ZNF22",-0.372,6.778,-3.00028888699285,0.00416526588550844,0.0121012202302709,-2.80038904742451
"2422885","GLMN",0.357200000000001,6.6566,2.99951034015426,0.00417430400956551,0.0121256316866867,-2.80239344868826
"3082531","FBXO25",-0.272800000000002,7.502,-2.99889905636278,0.00418141321431819,0.0121415344934532,-2.80396697009382
"3943234","SLC5A1",-0.930800000000002,6.6682,-2.99888474794962,0.00418157975590691,0.0121415344934532,-2.80400379907148
"3064158","TFR2",0.1524,6.7838,2.99887544244074,0.00418168806993014,0.0121415344934532,-2.80402775081466
"2350880","AMPD2",0.159200000000001,7.7484,2.99872985609888,0.00418338300327688,0.0121446072394627,-2.8044024733498
"2315739","PUSL1",0.155599999999998,7.5946,2.99777314203919,0.0041945371509626,0.0121732832331907,-2.80686462990696
"3750685","SLC46A1",0.3624,8.1336,2.99676569548725,0.00420631279432,0.0122041042155944,-2.80945675695599
"3687363","DOC2A",0.217600000000003,6.9388,2.99675511463617,0.00420643663333682,0.0122041042155944,-2.80948397791458
"3756319","CCR7",0.544800000000001,7.0864,2.99646575771054,0.00420982460678207,0.0122092261182643,-2.81022836962905
"2400373","EIF4G3",0.2196,8.7954,2.99644916716516,0.00421001893656594,0.0122092261182643,-2.81027104849226
"3871935","ZNF667",-0.3488,6.1292,-2.99644035905567,0.00421012211186531,0.0122092261182643,-2.8102937071198
"2898562","ACOT13",0.400400000000003,7.8522,2.9961763951528,0.00421321519404198,0.0122147103469833,-2.81097272567816
"2967276","POPDC3",-0.353199999999999,4.4018,-2.9961696823202,0.00421329388148199,0.0122147103469833,-2.81098999316892
"3745429","MYH3",-0.107600000000001,5.0746,-2.99607692972114,0.00421438126262155,0.0122160062248547,-2.81122857890362
"3825860","CILP2",0.180000000000001,7.2332,2.99486468368945,0.00422861709020976,0.0122554086315469,-2.81434634223104
"3755820","PGAP3",0.432,8.672,2.99457526379405,0.00423202248169002,0.0122634149871971,-2.81509056811216
"3280573","NEBL",0.850800000000001,9.1898,2.99435306341697,0.00423463868774416,0.0122691323826561,-2.81566190896846
"2725779","GUF1",0.281599999999998,7.5528,2.99264685780584,0.00425477806717992,0.0123256106924107,-2.82004806629765
"2783916","TNIP3",0.305599999999999,4.372,2.99227423862857,0.0042591881971796,0.0123365129136651,-2.82100572932909
"3227014","ASB6",0.244800000000001,7.5292,2.99218651489951,0.00426022707076454,0.012336647305012,-2.82123117467458
"3985949","IL1RAPL2",-0.2644,4.4198,-2.992132170077,0.00426087077128239,0.012336647305012,-2.82137083567926
"3730784","TACO1",0.359199999999999,7.1568,2.99210651108557,0.00426117472702475,0.012336647305012,-2.82143677622144
"3140920","JPH1",0.3928,6.4144,2.99078874448787,0.00427681219736547,0.0123800408917972,-2.82482274783207
"3966225","RABL2B",0.432000000000002,9.5024,2.99068879733596,0.00427800041778025,0.0123816015732933,-2.82507951727326
"2445876","CLEC20A",-0.149999999999999,6.8514,-2.98993562920553,0.00428696436281917,0.0124056632562407,-2.82701425260365
"2706938","GNB4",0.3544,8.4612,2.98909802237434,0.0042969538572383,0.0124326849356405,-2.8291654937592
"2730158","CSN1S1",-1.3,4.9036,-2.98904163583634,0.00429762711618931,0.0124327471744658,-2.8293102972154
"2794075","HAND2",-0.157599999999998,7.1396,-2.98890437118988,0.00429926647665512,0.0124356038375547,-2.82966279172674
"3451246","GXYLT1",0.283200000000001,6.9316,2.98856003535539,0.00430338147056541,0.0124456193045036,-2.83054699358981
"2560229","DQX1",0.2172,6.1374,2.9881336154146,0.0043084825077582,0.012458482994997,-2.83164187620157
"2510884","ARL6IP6",0.295599999999998,7.781,2.98796842034234,0.00431046016561723,0.0124620224206155,-2.8320660043379
"2400212","PINK1-AS",-0.222000000000003,6.8126,-2.98792224576664,0.00431101310304265,0.0124620224206155,-2.83218455177499
"3221277","ZNF883",-0.312799999999999,4.9192,-2.9878552358887,0.00431181565955485,0.0124624538669194,-2.83235658896147
"2446447","ACBD6",0.289199999999997,6.7878,2.9875432257165,0.00431555434513857,0.012471370199646,-2.83315758984789
"2470805","MYCN",-0.232000000000001,8.324,-2.9870571253303,0.00432138510918409,0.0124863287401993,-2.83440540324588
"3854982","ISYNA1",0.472800000000003,8.2604,2.98639455622185,0.0043293444531839,0.0125074321958104,-2.83610598087774
"4016193","TMSB15A",0.21,2.635,2.98595799303713,0.00433459629668196,0.0125207085032564,-2.83722633802572
"2352743","DCLRE1B",0.264800000000001,6.6988,2.98588844609161,0.00433543349341339,0.0125212307827939,-2.83740480657607
"2881239","PDGFRB",-0.458,9.1866,-2.98563336411162,0.00433850542774594,0.0125282061065216,-2.83805936271299
"2839671","RARS1",0.256399999999998,8.3394,2.98557027722697,0.00433926549191495,0.0125285043928817,-2.83822124152665
"3432138","MAPKAPK5",0.204000000000001,8.6828,2.98472650805583,0.00434944308699,0.0125540893217463,-2.84038609464103
"3848907","KANK3",-0.1532,7.3674,-2.98438960529518,0.0043535130481293,0.012563935689276,-2.84125036426713
"3684548","RRN3P1",-0.498399999999998,6.3476,-2.98421546932552,0.00435561809443293,0.0125681093283017,-2.84169705521217
"3967689","STS",-0.611600000000002,7.767,-2.98351801315658,0.00436405883209622,0.0125905605385764,-2.8434859763343
"4010681","MTMR8",-0.2616,5.1384,-2.98275930008242,0.00437325824344616,0.0126151934450293,-2.84543168429677
"3018866","DNAJB9",0.259599999999999,7.3874,2.98219459054369,0.00438011710067911,0.0126330683115444,-2.84687964829635
"3522398","DOCK9",-0.341199999999999,8.6574,-2.98087652767206,0.00439616512069091,0.0126774370131973,-2.85025852827312
"3994231","AFF2",-0.232000000000001,6.2316,-2.98037321901343,0.00440230759514764,0.0126913132363664,-2.85154849385696
"3653317","RBBP6",0.208000000000002,8.9764,2.97992535432905,0.00440778015267419,0.0127051698689049,-2.8526962298344
"2575054","WDR33",-0.180400000000001,8.1826,-2.97892669229096,0.00442000588798549,0.0127384850157442,-2.85525505059787
"3142362","FABP9",-0.2196,3.433,-2.97875484439122,0.00442211285729394,0.0127426321549455,-2.85569530709375
"2325002","KDM1A",0.266400000000001,8.4596,2.97860497128973,0.00442395116587537,0.0127460039933905,-2.85607925190572
"3736636","C1QTNF1",-0.453599999999999,7.9288,-2.97726395836336,0.00444043147508098,0.0127915540348301,-2.85951405534326
"3491948","TDRD3",-0.325200000000001,8.0398,-2.97712038012116,0.00444219936256772,0.0127947146369231,-2.8598817452147
"3459722","AVPR1A",-0.3504,6.59,-2.97677309419909,0.00444647823000852,0.0128031726363234,-2.86077105918136
"2711205","ATP13A4",-0.705999999999999,6.0882,-2.97662470022948,0.0044483077461108,0.0128065074803516,-2.86115103751761
"3842105","KMT5C",0.161200000000002,7.935,2.97594014343938,0.0044567565884974,0.0128288952289386,-2.86290374507406
"3410695","DNM1L",0.417199999999999,6.7258,2.97587996099098,0.00445750007938678,0.0128290995042822,-2.86305781991415
"3128372","KCTD9",-0.331200000000001,6.9496,-2.9755133984815,0.00446203107281436,0.0128402028578981,-2.86399622009054
"3394356","USP2",-0.266799999999999,6.7554,-2.97527575047627,0.00446497087923369,0.0128467246594663,-2.86460455576514
"3934695","PTTG1IP",0.248800000000001,9.7268,2.97508674091215,0.00446731029727332,0.0128515173021846,-2.86508836154589
"3506648","GPR12",-0.456,6.0932,-2.97416036137168,0.00447879286836751,0.0128826074724033,-2.86745929366038
"3143330","RMDN1",0.362800000000001,7.795,2.97336571604891,0.00448866450831468,0.0129090553536274,-2.86949265866482
"3088544","ATP6V1B2",0.305200000000003,9.6986,2.97314043868206,0.00449146675100129,0.0129151672809919,-2.87006903655618
"3732145","CACNG1",0.2128,6.3988,2.97076258888364,0.00452114467367518,0.0129985464649627,-2.87615095659861
"2548617","CDC42EP3",-0.355999999999999,7.7232,-2.97046396952099,0.00452488463741124,0.0130053788373146,-2.87691450564518
"3853761","CIB3",0.1696,5.6968,2.97032478501643,0.00452662879523726,0.0130084318918268,-2.87727037237744
"2378662","TRAF5",0.431599999999997,7.327,2.96949024341756,0.00453709981243868,0.0130365591236753,-2.87940388147661
"3051907","PHKG1",-0.1904,5.634,-2.96922566296187,0.00454042422349625,0.013044146458948,-2.88008019461495
"3841439","TTYH1",-0.338000000000001,7.4234,-2.96900427578993,0.004543207663119,0.013050177590974,-2.88064606576606
"4026487","HAUS7",0.1408,7.4092,2.96856414666008,0.00454874601126955,0.0130641190772325,-2.88177095880091
"3455478","KRT6A",0.52,3.7592,2.96829375861899,0.00455215154988212,0.0130699643235327,-2.88246196522193
"3343252","HIKESHI",0.271600000000001,6.067,2.96814777269384,0.00455399123140938,0.0130727719290107,-2.88283502995042
"3303165","DNMBP",-0.376000000000002,7.6568,-2.96807708173345,0.00455488231195708,0.0130727719290107,-2.88301567495185
